Alan S.,/user_details?userid=-yEhhXT6URxh_yxHko5Gzg,"Brooklyn, NY",12/27/2019,4,No comment
Kaley R.,/user_details?userid=PrioZ6UL7liEWQRmNtgq6w,"Manhattan, NY",10/20/2020,5,No comment
Claudia C.,/user_details?userid=bY3A_z8jLxpWwG4gihUazg,"Boston, MA",7/11/2021,4,No comment
Adam A.,/user_details?userid=GWHmCEf-TbGt0peNt2SAWg,"Chicago, IL",6/23/2021,5,No comment
Georgi C.,/user_details?userid=IJYSmrzFqVTowqJUCmcoPA,"NY, NY",1/22/2022,5,"so delicious and a must stop every time we're in the area! Everything is so so fresh and I especially recommend getting the house white wine with anything you get. It'll certainly complement. Ask well the pastizou is DIVINE and if you've never had it before, you should certainly try it here first because they do it best!"
Katie Z.,/user_details?userid=IPut5GmkJWJhqltKDal_Vw,"Beverly Hills, CA",10/19/2022,4,Delicious food but kind of pricey given the portion sizes. I ordered the eggplant dish and my friends got the chicken skewers.
Stephanie S.,/user_details?userid=04Z-l-0qy6tEYOofa98-Og,"New York, NY",4/22/2022,5,Love Kiki's it's always lively and delicious.  They have something for everyone and a great wine selection as well.  Authentic food that is reasonably priced and always a good time!
Erin H.,/user_details?userid=GsUYRGcokDX368_D3O4XaA,"Brooklyn, NY",2/14/2021,5,No comment
Meg C.,/user_details?userid=9t62MB9nIqXJmAXiExmiEg,"Philadelphia, PA",5/30/2021,5,No comment
Salome F.,/user_details?userid=dmO_nlSBsaOH_Mq66p6gKA,"New York, NY",11/13/2021,1,No comment
Virginia A.,/user_details?userid=ks6Ti1OOAyL16sseatuCng,"New York, NY",5/9/2022,1,"Wow -- they were SO awful here. It's upsetting cause I've loved it for a long time but lately the host, Glen, has been spreading toxic energy around. He got physically and verbally aggressive with another customer last time I went. Never going back."
Simon W.,/user_details?userid=KPYdacGNQeYGIcPIb_MyJw,"Queens, NY",5/13/2019,4,No comment
Jessica G.,/user_details?userid=IVhYq3z7dFDFjtHgWjkaSw,"Manhattan, NY",3/30/2022,5,"Super tasty and affordable authentic Greek food with trendy vibes on a fun block in Les/Chinatown. I love the Spanakopita, the Avgo-Lemono soup, and the wines are really good."
Deborah W.,/user_details?userid=ebtpi5qpypOVYaUgT5aEwA,"Manhattan, NY",5/23/2019,3,No comment
Precious C.,/user_details?userid=mlCU1dITrXxLUxfezsnMXw,"New York, NY",11/2/2021,5,"Everything here is really good. Pasta, the meat plate, the salads, the apps. The only downside could be the wait on busy times as they don't take reservations."
Katarina L.,/user_details?userid=AIUh6T4TwHHSySN0lrHizg,"Whitehouse Station, NJ",3/25/2019,5,No comment
John N.,/user_details?userid=MjBCo7QbvinxlYRQEEAUvg,"Washington - Guadalupe, San Jose, CA",5/7/2022,3,No comment
Lucy X.,/user_details?userid=Z5deqpU1T1iiFsrRO_BQcg,"Manhattan, New York, NY",8/20/2021,5,No comment
Nga C.,/user_details?userid=_x9_cICSRw-52vT9eBNa3A,"Brooklyn, NY",1/29/2019,1,No comment
Kasi Z.,/user_details?userid=RuoW60XhQDP5qoB7wUSYrg,"New York, NY",7/9/2021,4,"Finallyyy checked out Kiki's and we loved it. The only downside is the waiting process (took us about an hour to receive the call) but other than that, everything was perfect - service, food, price, etc."
Holly S.,/user_details?userid=aUZ-Tx9CCkLse5HX2J7DXw,"Manhattan, New York, NY",2/21/2022,5,Amazing greek food! The zucchini chips are amazing and it is very cheap! Great service. We went at 7pm on Friday for 4 people and we did not have to wait.
Nicole C.,/user_details?userid=1OzD3b96Cpi55haIrR4D4A,"Manhattan, New York, NY",6/13/2022,2,"All the food we were served was luke warm at best.  Given the tepidity of the food, nothing could be beyond bland. The lamb chop were dry, even though we asked for medium rare. The octopus was cold. The moussaka I think could have been good had it not come room temperature. Everything was just underwhelming."
Pett O.,/user_details?userid=v28DibiRxvd4sUuzm38YSw,"Manhattan, NY",10/23/2021,4,"The service is extraordinary. And the space is really beautiful, and warm and nice at any time of the day. The menu has a clear concept: Greek classics modernized, but not in a sophisticated way, just making them a bit lighter. The octopus is great, and nothing is below the category of ""delicious"". Only thing, is that it could go further in creativity."
Lindsey D.,/user_details?userid=eGy5lq1qBTljIsdWhDeYzg,"New York, NY",5/28/2021,4,"This is the best Greek food we have had in NYC! Kiki's is a cozy restaurant with 3 bars now! 2 in the one restaurant, 1 across the street. From outside, there is no sign that says ""Kiki's."" We got a liter of house wine for $26 and had incredible food. For appetizers, we got the tzatziki which was perfect & came with pita and cucumbers (which we requested). We also got the Greek salad (horiatiki) which was fresh & delicious. We also enjoyed the octopus. The patates me agave were delicious and the eggs were perfectly cooked (not too runny). The honey mustard sauce with the fries was fabulous. For dinner, we have ordered the moussaka (eggplant, potatoes, & meat) & the lamb (amazing). There are not gluten free denotations on the menu but the waitress was helpful with navigating the menu. The waitress said that they use the same grill with bread so this restaurant is definitely not for those that are very sensitive to gluten."
Monique L.,/user_details?userid=GTQvz8k9z1KBradz8wVvqQ,"New York, NY",9/17/2020,5,No comment
Emi B.,/user_details?userid=3lODYQrvcGriv5Fc2JdPOQ,"Manhattan, NY",7/14/2019,4,No comment
Stephanie W.,/user_details?userid=hj0R7hzPLOMfVuK93jNSiQ,"Los Angeles, CA",2/21/2020,5,No comment
Maggie Z.,/user_details?userid=2-uP_Db0SeV721CBYdoZ3g,"Chicago, IL",11/19/2022,2,"The food was pretty bland and unseasoned. The grilled octopus was good in that it was tender, but we couldn't taste any other seasoning, only the lemon juice from what we squeezed. The portion of the octopus was also smaller than what was seen in the pictures, so I guess that's inflation for ya. We also ordered the pastichio plate and branzino. I didn't expect the pastichio to be sweet, and it tasted more like it was an apple pie, considering the cinnamon and brown sugar taste. The branzino was the highlight of the meal, but was still on the bland side. This dish came with a side of potatoes or rice, and we opted for the rice. This rice seemed to only rely on the sauce for flavoring, because it straight up tasted like tomato sauce. Additionally the service was flat out bad. The server never came up to us to ask how the food was, never asked if we needed anything else, and never came to refill our water. We were able to wave him down at the end, and even then he only asked if we were done and if he could take the plates away. This place is not worth the hype."
Jack Attack M.,/user_details?userid=T-9Bncd2v2huzW_k_MGcEg,"Manhattan, NY",2/17/2022,5,Great spot perfect for a date or meeting friends. Everything on the menu is really good. Below is a combination of photos of different foods we've had.
Alexandra T.,/user_details?userid=-A6ENKeDFHJfo9JEXRTh6w,"Darien, CT",12/25/2018,4,No comment
Nicholas G.,/user_details?userid=fExL6u06xTSg13k945IPAQ,"Hoboken, NJ",10/1/2018,5,No comment
Keith E.,/user_details?userid=gE8U8UcFi_oh07E5hPyBOA,"New York, NY",6/10/2022,3,Found this place a bit overrated. Restaurant is hot and cramped. Food sizes are *relatively* cheap (not cheap overlap) and small. Flavors were OK. Will keep looking for reasonably priced greek food before coming back.
Joe D.,/user_details?userid=HOzgGrh8kiiNrNzv_EF6Gg,"New York, NY",6/19/2022,5,"Kiki's is an amazing place to eat authentic greek food. I came here for lunch. The ambiance was chill. The service was decent. The food was delicious and high quality. I recommend the horiataki salad, the melitzanosalata, fava bean, and tzatziki dips, the roasted lemon potatoes, and the baklava."
Brooke R.,/user_details?userid=f5VSVkk7k0KQx95As6_IDw,"Roslyn, NY",12/17/2021,5,No comment
Khi L.,/user_details?userid=uCQXaAkpkKQkwZlX4U2esg,"New York, NY",7/16/2022,3,"Kiki's is a long time favorite of mine and I typically recommend it to friends. I was thoroughly disappointed, however, that I found a hair in my lamb chops. The manager offered me a dessert to make up for it which I personally did not eat and when I asked that my meal be taken off the check the response was "" well everyone has hair "" and "" you found it at the end of the meal. "" Meanwhile I had the hair in my hand when I told them, it didn't match the color or texture of anyone sitting at my table, and stopped eating once I found it. I've never had a restaurant push back on a sanitary issue with a meal and was frankly taken aback."
S G.,/user_details?userid=6SaoA0PwUrZ7YokQ09SBgQ,"Sydney, Australia",1/14/2022,5,Henry !!!! Omg best waiter EVER!!! He was so kind and helpful I love my dinner here WOW
Sam J.,/user_details?userid=zYLqLt_RPcfGfSKkxXUxRQ,"New York, NY",11/20/2021,4,"This is a cozy and busy place.  Nobody check's vaccine status, or wear masks and menus are recycled, which was a bit disconcerting.  Food was good, but confusing to order.  Some plates come with sides, but others don't.  I was served a mountain of meat, but nothing else.  My tablemate got a salad and french fries on his plate though.   Maybe you're supposed to order family style?  The wait staff didn't mention anything about that.  Appetizers were good.   I will try it again post pandemic."
Katie H.,/user_details?userid=QS4hrKJQwHRPKFPytyfijw,"Rockville, MD",8/15/2021,4,"KIKI do you love me?! Bc I loved Kiki. A 5 minute walk from my Airbnb we popped in for a late Sunday dinner. The saganaki, greek salad & zucchini chips were all amazing shareable plates! The moussaka was delicious as well but super rich so we couldn't finish. Definitely tasted homemade! Okay also the vibes were super chill and the servers were so sweet. Absolutely felt at home here. Come here for date night, come with your friends!"
Anca P.,/user_details?userid=PwolFrb6PRXdWl9YfS-dog,"Ridgefield, CT",8/5/2021,2,"I ordered a salad and fries but my salad never came. I sat and sat and reminded the waiter and he said the kitchen forgot. My family were eating their meal and I saw someone who came after me get the salad. Such a disappointing experience. I was excited to try a Greek restaurant in the city and in fact I was the one who chose to try this place. The salad was coming out but I decided to cancel it as everyone at my table was almost finished eating.  Nit only that, the waiter made us wait forever for our check and we needed to ask for a to go box twice. Very poor service."
Tom T.,/user_details?userid=CgQsF5wV1_vz5KSBghYCwQ,"Toronto, Canada",3/25/2018,5,No comment
Adjoa N.,/user_details?userid=xKe95psy3VOhMx-7Ez8gQA,"New York, NY",10/24/2021,5,"I rarely give places 5 stars, but the ambiance, the NYness of it all, at Kiki's is unmatched. I loved the rustic feel of the restaurant, the openness of the seating arrangements, and the kind demeanor of the people that work there. I had the sort of puree(d) feta with red peppers; l know it has a name, but I like to call it spicy feta. I also ordered the lamb fricassee...it was good. warm. comforting. felt like a home-cooked meal. also felt like I was eating on the set of GoT (lol). My friend and I also split a bottle of wine. It was delicious and wasn't costly. I am more of a cocktail girl, but the bottle certainly did the job. will be returning."
Ada W.,/user_details?userid=dFhT_lhcm1Oo79nVWDw1-A,"Brooklyn, NY",4/25/2018,3,No comment
Elise L.,/user_details?userid=eCvcvojhlKXeoFDJVpeezw,"Dyker Heights, Brooklyn, NY",8/9/2021,5,"My hubby and I was craving Greek food so we found this little gem. At first when you look at the entrance it doesn't look like it's a restaurant because of the advertisement signs on top. But once you enter, you'll feel like you've been transported into this little cute beach house vibe restaurant. I ordered the Greek salad (delicious!), grilled octopus, and the mixed platter. Everything was shareable portion. Our bellies was full and happy by the time we left :)"
Jenny C.,/user_details?userid=kC_k1womuARp3gs4u_lrOw,"New York, NY",9/26/2019,2,No comment
Cian M.,/user_details?userid=CjrUA-sp0Jnv9x5k8TWioQ,"New York, NY",8/17/2021,5,"Amazing, simply amazing. Favorite in the neighborhood. Whoever was on AUX, good shit."
Kim D.,/user_details?userid=f3P5HhicdJEazS4NDpIxDg,"Atlanta, GA",2/16/2020,5,No comment
Cristina G.,/user_details?userid=Fp5ORVnXCYAvIhmydRYekw,"New York, NY",8/19/2019,3,No comment
Kayla B.,/user_details?userid=okQ67R1-hGGzCsnN1y49Ow,"El Cerrito, CA",9/19/2020,5,No comment
Jon S.,/user_details?userid=lvIG-K9_d9bRHeGW4EqesA,"Huntingdon Valley, Lower Moreland Township, PA",5/16/2022,5,A true gem. Some of the best Greek in nyc in a super cool environment at an extraordinarily reasonable price. The wait can get long so either go early or be prepared to wait during prime time. Everything is excellent you really can't go wrong here.
Jaden J.,/user_details?userid=SO2_V_8ogj7q7AZyVxv7vQ,"Houston, TX",4/24/2022,5,Cutest little spot. Sit outside and enjoy the zucchini chips. It was a busy Friday night and we didn't have to wait.
Manna C.,/user_details?userid=xAEu0Kun8SMjONLcyje9wg,"New York, NY",3/10/2018,3,No comment
Emma S.,/user_details?userid=7TRc_fP8KMUUhbgxeyrmKQ,"Los Angeles, CA",11/12/2021,4,Love this place. Service can be slow/irregular but always friendly. Could live on the octopus. Great location & people watching.
Maggie L.,/user_details?userid=m-WX1gSQcuRs9FjkeJpRZw,"New York, NY",8/19/2019,2,No comment
Echo L.,/user_details?userid=wvoW8moQdbxz3MhpMuGj5g,"Upper West Side, Manhattan, NY",9/21/2021,5,Great staff. Super hip location.  And best of all the most delicious Greek food I've ever eaten.  OMG it's good. Served fast. Served with good cheer by lovely staff.  And all reasonably priced. A no-attitude hipster restaurant with incredible food. What's not to love? Try everything.  I plan to keep going back.  Yum.
Katie P.,/user_details?userid=4vg6aGZ6Qb_l9o6uasYYjA,"Philadelphia, PA",9/3/2019,2,No comment
nicole w.,/user_details?userid=e0Vg_El9Pou0TSUBUfYFgQ,"New York, NY",7/26/2020,5,No comment
Lauren H.,/user_details?userid=pIaDj8JLv9-SO0IAi_ZDOQ,"Manhattan, New York, NY",10/6/2021,3,"While the food is tasty, this is terrible bang for your buck. I'm not sure if this is only the case for ordering in, but that tiny amount of octopus for $19 is NOT worth it. Maybe they're just ripping off delivery orders but either way I would never order in from here again. Be warned of the very, very small portion sizes-- that look about half the size as the in person photos."
