Jennifer G.,/user_details?userid=U60_AeUUzNwuAkK9qRnfJQ,"Manchester, MD",4/4/2023,5.0,No comment,https://www.yelp.com/biz/someday-bar-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Osman Y.,/user_details?userid=mMFW7gwwZZBPop8SczLscA,"Brooklyn, Brooklyn, NY",1/7/2020,5.0,Great ambience and very good service.bartender CHRIS she is just imazing.she wellcome us warmly and big smile on her face.Definately will come back.,https://www.yelp.com/biz/someday-bar-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Alex A.,/user_details?userid=Cvafq05j4x5oNkzirXUtxg,"Brooklyn, NY",9/1/2019,5.0,Great place. Really friendly bartenders. Decent cocktail and beer selection. Kitchen is only open to 11pm but bar is open until 4am,https://www.yelp.com/biz/someday-bar-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
CK J.,/user_details?userid=E-DFTSONpVjrTyDev9IWcw,"Brooklyn, NY",11/14/2019,2.0,No comment,https://www.yelp.com/biz/someday-bar-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Alexa S.,/user_details?userid=25W5kTTPNpbJqgKdwKWp2Q,"Brooklyn, Brooklyn, NY",8/7/2020,5.0,This has become our go-to spot and we are so happy that they were able to open for outdoor seating! The owner and staff are so kind and welcoming. Drinks are tasty from their cocktails to their extensive beer list! Food is delicious as well!,https://www.yelp.com/biz/someday-bar-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Ann Louise W.,/user_details?userid=4x8LviyuLjq9e5g3yf9pew,"New York, NY",7/27/2019,5.0,"Amazing spot for craft beer, so glad it opened in my neighborhood! Will def be my new go-to spot. Can't wait to come back to try their cocktail and food menus, too.",https://www.yelp.com/biz/someday-bar-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Vicky A.,/user_details?userid=9mOzGDtXm_jXfoIoRsLYTA,"New York, NY",10/20/2019,5.0,"Very attentive and nice staff. Good burger, delicious fries if you like seasoned, crisp fries. Great tap selection, fresh delicious cocktails. Cannot go wrong.",https://www.yelp.com/biz/someday-bar-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
E S.,/user_details?userid=CQnhIeBdCqIiOgTiNfdKwQ,"Brooklyn, NY",12/31/2019,5.0,"I absolutely love this bar.  It's got everything I need (WiFi, food, daytime hours on the weekends) plus the friendliest owners and bartender, an extensive beer list, cocktails, and a comfortable vibe.  So glad they are in my neighborhood.  We've needed a place like Someday Bar; I'm so glad they're here!",https://www.yelp.com/biz/someday-bar-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
K B.,/user_details?userid=-QlWvPAYrlgebCuJkm2oXw,"Brooklyn, Brooklyn, NY",1/25/2020,3.0,"Delicious pierogis and happy hour until 8pm? Not too shabby, even if the music is god awful. The owner is very nice, too.",https://www.yelp.com/biz/someday-bar-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Aaron I.,/user_details?userid=-mZPDess1a7LF_d8bwXG6w,"Garden City, NY",9/21/2019,5.0,Great brunch and a perfect neighborhood bar. Try the Bread Pudding French Toast. It's decadent.,https://www.yelp.com/biz/someday-bar-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Sarbani D.,/user_details?userid=vhhQYl_b-Boh8yzvoVaEGA,"Brooklyn, NY",11/5/2019,2.0,"New bar across the street from my apartment. They seem to have a pretty big following already. I was excited but then I was disappointed. I went in to grab a drink, was greeted and served immediately. My friend got a beer which was definitely less than a 1/2 pour. My prosecco was not bubbly. I requested another. Also not bubbly. Probably not going to take my chances again. I feel bad for the bartender lady who has to serve the unbubbly bubbly.",https://www.yelp.com/biz/someday-bar-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Dalton S.,/user_details?userid=S188hj8AevAJTSXbzGyAoQ,"New York, NY",4/16/2023,5.0,No comment,https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Mattin D.,/user_details?userid=JZGwsOjbrRhem7xhp3NE2Q,"San Fernando Valley, CA",4/8/2023,3.0,No comment,https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Sarah V.,/user_details?userid=eClgs_Rpd4Et9ykBvMgWgA,"Jersey City, NJ",4/2/2023,4.0,No comment,https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Kathleen X.,/user_details?userid=U4FZThoCjSgWnuDF7aI9rA,"New York, NY",3/6/2023,3.0,No comment,https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Cyrus A.,/user_details?userid=kU1Ww8XdkUV4C9XCaEmKVg,"New York, NY",2/20/2023,3.0,No comment,https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Linda T.,/user_details?userid=RXIeMdM988krQQDj6cXwJQ,"Queens, NY",2/19/2023,3.0,No comment,https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Lily M.,/user_details?userid=dDfsMQpPCGgZwo-d5ztusQ,"New York, NY",2/5/2023,5.0,No comment,https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Sharon L.,/user_details?userid=zPax712kvf3v0qAJ8sZmhw,"Brooklyn, NY",12/19/2022,4.0,No comment,https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Alicia G.,/user_details?userid=sFDUU52FD-zstp4JvkarZA,"East Meadow, NY",3/10/2023,3.0,"I've heard a lot of hype about this place, but I don't think it's anything special. It's just another breakfast place in my opinion. Considering the food was nothing out of the ordinary and didn't have anything special about the taste, I don't think it was quite worth the money. If you want to go to a brunch place that looks trendy/nice, then is place is fine, but if you want legitimately good food, maybe go elsewhere.",https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Trinidad R.,/user_details?userid=3eAyW8MjjOD02myReM6I7A,"Glen Cove, NY",11/20/2022,4.0,No comment,https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Mary Beth B.,/user_details?userid=0nY8V8f5xZZA9rNjxXwW_A,"Richmond, VA",4/10/2023,5.0,"Been here a few times. Food is always great but the staff makes it outstanding. Just stopped in for a quick bite after all day travel. Had the grilled Halloumi and the salt and pepper eggplant. Both outstanding. The Eggplant I wasn't thinking I would like, but the tzatziki gave it a bright creamy zing to the salty eggplant. Sat outside on a nice NYC spring day.",https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Jaz M.,/user_details?userid=t-S8aa1S16gjpwVtUwngXg,"Bronx, NY",11/23/2022,4.0,No comment,https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Tahini R.,/user_details?userid=lLXGo8ih8h9f4iIw2UcKJQ,"New York, NY",11/20/2022,3.0,No comment,https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Ansh P.,/user_details?userid=zwbYwRLU8pdtP6SThyy1mA,"New York, NY",3/13/2023,3.0,No comment,https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Pinky N.,/user_details?userid=wNDyhIRDFgsgGUcr7b9czQ,"Jersey City, NJ",1/20/2023,4.0,No comment,https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Bennett L.,/user_details?userid=0W1ZtRDURtv86lcubrOAGg,"New York, NY",11/2/2022,3.0,No comment,https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Sydney H.,/user_details?userid=aVh04-lUrR3qhj4s0B04zw,"New York, NY",10/30/2022,4.0,No comment,https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Martinez R.,/user_details?userid=Rmg2-uKdsxZ44V41_glaww,"North York, Toronto, Canada",9/6/2022,4.0,No comment,https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Sara K.,/user_details?userid=Em4JJUrZwNQmEcOKcgsTdA,"Nashville, TN",12/21/2022,5.0,"WHAT A VIBE. Such a cute, trendy and yummy spot. Their menu has a LOT of healthy and nutritious options. I came here with a group of 5 (made reservations) and we all loved our breakfast dishes. Food tasted so fresh!! Good service as well !",https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Jasmin G.,/user_details?userid=X_zr4Ct-E3diI-qofOOndQ,"New York, NY",9/13/2022,4.0,No comment,https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Josh A.,/user_details?userid=-ffPcu-rYcSxZtxY0Jl0aA,"Midtown West, Manhattan, NY",8/29/2022,3.0,No comment,https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Merelyn B.,/user_details?userid=bXMks5a9JqeySPjOclzBYw,"Bushwick, Brooklyn, NY",2/26/2023,4.0,No comment,https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Austin W.,/user_details?userid=REWjbYaUkmGw04lNZraeQA,"San Francisco, CA",6/20/2022,2.0,No comment,https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Federico G.,/user_details?userid=UXwXVqmN_ciHy4N33uFruA,"Jersey City, NJ",12/31/2022,4.0,No comment,https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Marcus F.,/user_details?userid=b9go0EU7jVF8tkwfJJIwtg,"Bayonne, NJ",12/12/2022,4.0,"Nice spot for brunch! As expected, it was pretty crowded with a 30 minute wait on a Saturday around 11:30, although it would have been nice if we could have made a reservation instead (not available for a party of 2). Waitress was friendly and attentive, and gave a great suggestion to get the haloumi. I got the mashed avocado on seeded bread with the arugula side salad. It was light and felt like the right amount of food, although the avocado mash was a bit bland for my liking. My friend got the chicken prego and said it was tasty, and also loved the haloumi. Would come back again!",https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Tanvir A.,/user_details?userid=pqLXhf77K16pAdj9pd6ZLQ,"Colleyville, TX",3/10/2023,5.0,Great food and excellent service. A colleague and I had lunch. We especially enjoyed the healthy options snd sensible portion sizes,https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Vincent F.,/user_details?userid=60YcVs07CzetQ7tKItY7cg,"Queens, NY",6/27/2022,3.0,No comment,https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Flora H.,/user_details?userid=bVthsfeUU3Bd5AeJLqKT-w,"New York, NY",1/14/2023,3.0,"I need to come back for brunch because I was not blown away by the dinner. I had the chicken and it was so peppery that I had a coughing fit every time I took a bite (this has never happened to me before anywhere). Cute spot, but be prepared to be on top of the people next to you and have them able to hear every word of your conversation.",https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Natalie V.,/user_details?userid=8BHCb3e3ynkTsxq0i6-C9w,"New York, NY",11/1/2022,5.0,No comment,https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Karishma C.,/user_details?userid=VJ_ndFgd1uR_0NhPOL2NnQ,"Jersey City, NJ",2/8/2023,4.0,Came for brunch. We had reservations and there was a slight wait but they seated us in their outside enclosed heated area. The service was really fast! All our dishes were good. I had the Mediterranean Breakfast and the salad was super fresh. Loved the combo. Didn't feel rushed even though we were done earlier. Would recommend.,https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Meena P.,/user_details?userid=TVcmPck_QnGeOhWYSqJjqQ,"Winston-Salem, NC",10/8/2022,5.0,No comment,https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Alex S.,/user_details?userid=RTIvuES-qPX6ORU61lJ1YQ,"New York, NY",4/6/2023,5.0,No comment,https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
David N.,/user_details?userid=4trq5fubkBwFppDsVsNDvA,"Manhattan, NY",11/13/2022,3.0,The service was good and the steak was delicious but the peri peri chicken kebabs were as dry as styrofoam. My friends liked their burger and salmon burger as well,https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Trina D.,/user_details?userid=TO6wRYSXbvej-vUJDCAslg,"Los Angeles, CA",2/19/2023,4.0,Extremely friendly and efficient staff.  I had the salmon burger and it was very tasty.,https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Akilah R.,/user_details?userid=mbRdIn0A_dS069v_AMDPWg,"Prospect Heights, Brooklyn, NY",10/11/2022,4.0,"I've been to the one in the West Village and Chelsea, the food is good. I strongly recommend reservations because this place gets packed (on a Monday morning). The food was really good, my party of five really liked it (missed the grapefruit and yogurt pic). Wait staff was cordial and efficient.",https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Cassandra W.,/user_details?userid=r34gPxmODD22kTRGmrH4lQ,"Hoboken, NJ",9/2/2022,2.0,No comment,https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
