Leslie S.,/user_details?userid=oZ4JQMwXsljri_7FEFm12w,"Miami Springs, FL",3/22/2023,5.0,No comment,https://www.yelp.com/biz/butler-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Laila R.,/user_details?userid=yASRcFGHRuTuFrAhPz567g,"Simi Valley, CA",12/22/2019,4.0,The perfect place to enjoy a cup of Joe and get a good view of the bridge.  I visited in December so this place was just what I needed to wind down and warm up.  The service was friendly and the cappuccino  was delish too.  I also really enjoyed the date muffin I tried.,https://www.yelp.com/biz/butler-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Amira A.,/user_details?userid=K7B3tFqLFbG8DSK7yLjCpQ,"New York, NY",7/23/2020,1.0,The walk up window was a good idea but the protocols are lax af. I saw the guy at the window touch two different dogs who jumped on the counter and hand them dog treats with his gloves on. I finally saw him wipe down the space after the second dog (the 4th customer behind me). I'd suggest wiping down the iPad too. The other guy walked out of the establishment and came back in and continued to make coffee with his scarf dangling off his face and his bare unwashed hands. At one point his scarf was below his chin while he was laughing around with the guy at the window. Guy at the window proceeds to grab someone's coffee and rim it with the lid of a sometimes-y sanitized glove. If you're okay with these standards then their pastries are pretty good as that was the only reason I came to Butlers.,https://www.yelp.com/biz/butler-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Saba N.,/user_details?userid=D1Vr67XhvJxUAi4813_JhA,"Manhattan, New York, NY",8/14/2019,3.0,No comment,https://www.yelp.com/biz/butler-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Kieun L.,/user_details?userid=zSYcE0me-U__8KVuqE3-kw,"Manhattan, NY",10/17/2019,5.0,"I love this Dumbo location - it's such a great addition to the area. Must get the avocado toast. Yes I know kinda basic but really - as you can see in the picture, it's really colorful and shows in the way it tastes. Bright, acidic, creamy/fatty, crunchy. The breakfast empanada was OK. For some reason I remember it tasting better at the Williamsburg location. Also how cute are their coffee cups?",https://www.yelp.com/biz/butler-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Marissa S.,/user_details?userid=-q6PQPt4a-Cws-ePsLRBIQ,"Brooklyn, NY",10/11/2020,4.0,"Afternoon decaf latte w/ oat milk was quite tasty, like a graham cracker dipped in coffee... yum! Grateful that they had outdoor seats and wifi so I can pretend that we're back in normal times, working out of coffee shops. The barista seemed a bit flustered and came off a bit rude but I can't say I understand what it's like to be working in the food service industry at a time like this so, *shrug*",https://www.yelp.com/biz/butler-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Robert J.,/user_details?userid=s6V_x3V8_-aLqSYv9eNGhg,"Ann Arbor, MI",3/21/2022,3.0,"The cappuccino here is nothing exciting: milky, overpriced, in the wrong cup. A list goes on as you try to order food here. Understaffed at lunchtime so there is a bit of a wait.",https://www.yelp.com/biz/butler-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Ella c.,/user_details?userid=oq-hPw3LdTXCq4dzW-miWg,"Manhattan, NY",7/6/2021,2.0,No comment,https://www.yelp.com/biz/butler-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Joe S.,/user_details?userid=mGwL7PdZgaX3ug1flEwxiw,"Boston, MA",8/29/2021,4.0,"A delightful way to start your day. Everything about Butler's is fantastic. The staff is friendly and helpful. The coffee (served in a home style mug) is rich and flavorful.  Though the baked goods on display looked mighty tempting, I ordered the Breakfast Sandwich instead and am happy I did. A treat for the eyes and the belly!",https://www.yelp.com/biz/butler-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Bree A.,/user_details?userid=_Z4q5YsJ7a7OKMJH8C1pjQ,"Daly City, CA",7/29/2021,5.0,"Butler has AMAZING food with AMAZING views. It's clean, aesthetics are on point, and in such a cool spot of Brooklyn. Grab a coffee and walk the waterfront with great views of Manhattan. 10/10",https://www.yelp.com/biz/butler-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Tracy H.,/user_details?userid=pzYupsvLjmu2PQb_3xbfKg,"New York, NY",5/15/2019,5.0,Lovely spot with a wonderful view of Brooklyn bridge. I ordered the cold brew with almond milk and sat on the couch with a mini table. Cute decor and great tasting coffee - made better with an amazing view!!,https://www.yelp.com/biz/butler-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Alyssa G.,/user_details?userid=i4uPtIMKvOUTiigHkbpKpw,"Los Angeles, CA",4/16/2021,5.0,"Very kind staff and very chill vibe, the kind of hole in the wall feeling. I had a gluten free bakery item and it was delicious. Latter was wonderful as well.",https://www.yelp.com/biz/butler-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Prathyusha Y.,/user_details?userid=QVUE_OrGvBrPdnZGhZpyuA,"Irvine, CA",2/21/2019,5.0,No comment,https://www.yelp.com/biz/butler-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Allison B.,/user_details?userid=cIKbL7yceX5SfBJXqXAmOA,"New York, NY",1/9/2019,4.0,No comment,https://www.yelp.com/biz/butler-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Dallas M.,/user_details?userid=1uVo6csi-QOaPDK20KW-ag,"Dallas, TX",7/19/2021,5.0,There's a lot in the area which we didn't get to explore but I ordered a almond milk latte togo at the take out window while my Lyft was 10 minutes away. Got my drink on time and very delicious / perfectly made. The pastry assortment look delicious but didn't order worried about our  time restraint. Random but real cute togo cups. We had some rain and their take out window had a roof that also covered their bench seating. Nice.,https://www.yelp.com/biz/butler-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Joshua C.,/user_details?userid=Mwt-qazN8K1k1TBx9lMG7A,"Antioch, CA",1/8/2022,5.0,"They are super welcoming and friendly, have great tasting espresso, and a nice aesthetic :)",https://www.yelp.com/biz/butler-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Sarah B.,/user_details?userid=b2tsUonUriOLRrIdVUp3SQ,"Wilmington, NC",5/9/2019,5.0,"I really love this place. Delightful little cafe in DUMBO. Usually pretty busy, because it's so great! There is plenty of seating, and everything I've had here is delicious -- from the drinks to the lunch to the snacks to the pastries. Solid place if you need a quick cup or want to hang out for a bit.",https://www.yelp.com/biz/butler-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
R M.,/user_details?userid=FhJMaVNVxRS9WyxbG5XoPg,"New York, NY",12/14/2020,3.0,"Pastries and coffee are yummy, but I really wish they offered a meatless breakfast sandwich option. It's frustrating to pay the full $11 even if you omit the bacon, and then be asked to pay $3.50 extra on top of that for avocado instead.",https://www.yelp.com/biz/butler-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Kiara D.,/user_details?userid=fZwroNrsZat4q0Howqu3Pw,"Astoria, Queens, NY",2/16/2019,5.0,No comment,https://www.yelp.com/biz/butler-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Sheelz J.,/user_details?userid=RQkKprVQPfO3yF7IAuHs3g,"Vancouver, Canada",10/12/2018,5.0,No comment,https://www.yelp.com/biz/butler-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Ivana Jane V.,/user_details?userid=sH3GeXxLWKLIyDcqbacEQQ,"Annandale, VA",10/23/2019,4.0,Breakfast at Butler is wonderful. You have a nice view of the bridge and a good cup of coffee. Their pastries are also sumptuous and their sandwiches are extremely satisfying. The avocado sandwich we ordered was so refreshing. Their empanada is filled nicely.,https://www.yelp.com/biz/butler-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Shalane K.,/user_details?userid=lGkfjJahMBCGPM5GEmluBg,"St. Petersburg, FL",1/16/2020,5.0,"I've found my happy place. Intelligentsia coffee, warm ginger molasses cookies, gorgeous decor, and 90's tunes. What more could I ask for?!",https://www.yelp.com/biz/butler-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Ashley R.,/user_details?userid=EbwQSV9vaHUV96-pFBSB3A,"Queens, NY",11/20/2021,1.0,"Lady at the register in glasses was really rude. I asked for 2 croissants and was handed only one. They were busy so I understand no problem. I asked for the other and she said she didn't hear me order two and needed to ring me up. I had already paid over $18 for 2 croissants, a matcha latte and a water. She called me out in front of the line like I was trying to get a way with stiffing them on a croissant? Lol. Once she realized I had already paid she tried to play it off like I was still in the wrong and said to just take the croissant that she ""doesn't care enough."" I understand working at a fast paced food spot can be stressful, I've been in those shoes before but no reason to be so hostile, snippy, and blatantly rude to a paying customer.",https://www.yelp.com/biz/butler-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Patricia W.,/user_details?userid=m48xcXsEWAaV2h8GGkB-Dw,"Manhattan, New York, NY",10/21/2020,5.0,"Seriously, if you appreciate a really good cup of coffee or a fresh baked pastry, this is where you need to be. I enjoy that atmosphere and their coffee is pretty good!  Everything was fresh, flavorful, and totally tasty. Fast and friendly service. Anyway, they have a good thing going here and I'm glad I stopped in.",https://www.yelp.com/biz/butler-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Sasha G.,/user_details?userid=-08c6m41PZZp49n-mrDBTA,"Brooklyn, NY",10/15/2019,5.0,"Great new coffee spot in DUMBO: excellent coffee and pastry, great ambiance and sexy barustas. What else do you need?!",https://www.yelp.com/biz/butler-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Dina S.,/user_details?userid=Z1PyxZnSSxvd6BqdZRgQPg,"East Patchogue, NY",7/17/2019,5.0,Amazing breakfast sandwich . I'll totally be back again next week. I'll be working over that way again and I'm excited to try other menu options... anytime I'm around I'll be stop back to try the breakfast empanadas for sure . I'm back again for the 3rd time !! Love the coffee smooth delicious flavor . Super Friendly atmosphere. Today I tried the avocado toast it's amazing!!! Taking home the Empanadas egg bacon and cheese with everything seasoning on the outside. I had one of those the last time they're out of this world that's why I'm buying three to bring home. Love this spot!,https://www.yelp.com/biz/butler-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Grace P.,/user_details?userid=Kcb2gmUc92m1QRY2e4gY6A,"Concord, NH",10/5/2019,5.0,Crowded but really good. Coffee? Unbeatable! Atmosphere? Out of this world! Croissants? Extraordinary! Barista with Australian accent? Amazing! My life? 10x improved after going here!,https://www.yelp.com/biz/butler-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Cynthia J.,/user_details?userid=Kr9TN6iJqXjAFLfQApTjdQ,"Los Angeles, CA",10/28/2019,3.0,No comment,https://www.yelp.com/biz/butler-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Farid S.,/user_details?userid=RoKD6eEjQAdaISwOSMyEFQ,"South Side, Chicago, IL",1/30/2020,2.0,No comment,https://www.yelp.com/biz/butler-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Kyle T.,/user_details?userid=i0W66ko_dyw0jI4LU48T0w,"Carlsbad Village, Carlsbad, CA",9/21/2021,1.0,"Firstly I very rarely write reviews, the coffee shop was nice however when stretching my legs (while own the phone) the owner came over and interrupted my call. Telling me ""I'm the owner, get you feet off my bench"" Proceeding to put his hand and head into my face to shake, which normally wouldn't be a problem but this man breathed on me without a mask. I'd understand if I had been siting like that however I had only been stretching my legs for less then 30 seconds. I'm sure he will see this and all I have to say is there's a way to do things that that was not it... I will not be paying $5 for an iced americano and a side of covid again, woudn't recommend going here.",https://www.yelp.com/biz/butler-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Sophie S.,/user_details?userid=beUR5S_vG1M61GsoLHsB3A,"Brooklyn, NY",10/20/2020,5.0,"Hot coffee was delicious! Pastries were really good too. The petite french toast was so soft & yummy, not overly sweet but so so good. Also got the pecan roll which was less flavorful in my opinion, but very flaky and soft. Great place to stop for snacks and enjoy with the view of the Brooklyn Bridge!",https://www.yelp.com/biz/butler-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Dana R.,/user_details?userid=5Blp9Sr1aiAfsLVR_KdnMg,"Los Angeles, CA",8/24/2019,5.0,The coffee is really good but the food is fantastic. I ordered the stone fruit salad and was in complete heaven. I would have taken pictures but I was too busy enjoying the magicalness of all the flavors in this salad. It was so satisfying and at the same time so refreshing. I wish there was one in LA because I would go there all the time. (For coffee too),https://www.yelp.com/biz/butler-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Atrianne D.,/user_details?userid=l3oqRSeNXrWYd5Ij9fEOzg,"New York, NY",9/9/2019,4.0,"Still not a big fan of overpriced coffee, but if you want it it's really easy to get here. The quality is worth the value. I got the cappuccino. Location is convenient to DUMBO and with ample space for seating. They do brunch and bakery snacks here. 3/10 would come back here because I'm really not interested in paying this much for coffee, but if you must and you're in the area this one is a good convenient option.",https://www.yelp.com/biz/butler-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Joseph S.,/user_details?userid=wVJyKyCqmq1O0DvxkF2ogw,"San Francisco, CA",10/3/2019,5.0,No comment,https://www.yelp.com/biz/butler-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Clifford A.,/user_details?userid=VB2Bp6WyAwQCXyC0wwPUkg,"New York, NY",7/30/2020,4.0,They have a small window just for take out only. I like that idea so you don't have to enter inside and be in close door. I like the coffee and my friend likes it because they have the coffee that he usually drinks in Chicago,https://www.yelp.com/biz/butler-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Greg G.,/user_details?userid=K3GQt05QjrMgpuBvc5oZwg,"Covina, CA",10/19/2020,3.0,"Coffee was okay just a little overpriced for what you got. Also, would skip the sandwich unless you're looking for something kind of basic. Wasn't wowed by this place but it was fine.",https://www.yelp.com/biz/butler-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Won Noo C.,/user_details?userid=5NUUWTYewiOEx5AoEA5VWg,"New York, NY",8/29/2019,5.0,Amazing Scones!  Order the chocolate cherry scones.   Ryan is a Michelin star chef.   Lucky to have him in Brooklyn.   And take his cooking class.  Legit.,https://www.yelp.com/biz/butler-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Kang J.,/user_details?userid=xq4IpxnYpti1-J9aUeo8jA,"Queens, NY",9/22/2019,5.0,I love their Avocado Toast and the Breakfast Sandwich!! One of the best Avocados I have tried and it worth every pennies I paid!,https://www.yelp.com/biz/butler-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Matt C.,/user_details?userid=Bmfo84L4-ExHDQpn-ZNmvQ,"Hell's Kitchen, Manhattan, NY",10/31/2018,3.0,No comment,https://www.yelp.com/biz/butler-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Kathy W.,/user_details?userid=tQ_6w2srGKQtyd1MwdBaLA,"New York, NY",7/16/2019,5.0,No comment,https://www.yelp.com/biz/butler-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
